date,trial_num,trial_date,matings,female_age,treatment,vial,trial_start,mating_start,mating_end,male_type,mating_latency,trial_duration,courtship_bouts,mated?,notes,
2023-12-09,9,dec_09,some,30,high,16,9:27:35 AM,,,normal,,10800,5,,,
2023-12-09,9,dec_09,some,30,low,17,9:28:39 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,medium,17,9:29:32 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,high,17,9:29:32 AM,,,normal,,10800,5,,,
2023-12-09,9,dec_09,some,30,low,18,9:29:33 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,medium,18,dead,NA,NA,glued,,10800,NA,,,
2023-12-09,9,dec_09,some,30,high,18,9:29:51 AM,,,normal,,10800,4,,,
2023-12-09,9,dec_09,some,30,low,19,9:30:22 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,medium,19,9:30:22 AM,NA,NA,glued,,10800,4,,,
2023-12-09,9,dec_09,some,30,high,19,9:30:36 AM,,,normal,,10800,0,,,
2023-12-09,9,dec_09,some,30,low,20,9:31:07 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,medium,20,9:31:08 AM,NA,NA,glued,,10800,5,,,
2023-12-09,9,dec_09,some,30,high,20,9:31:08 AM,,,normal,,10800,1,,,
2023-12-11,10,dec_11,some,32,medium,1,9:03:46 AM,9:08:51 AM,9:21:13 AM,normal,305,1047,0,y,,LIVE COUNT
2023-12-11,10,dec_11,some,32,high,1,9:04:06 AM,,,normal,,10800,0,,,11
2023-12-11,10,dec_11,some,32,low,1,9:04:27 AM,NA,NA,glued,,10800,0,,,5
2023-12-11,10,dec_11,some,32,medium,2,9:04:54 AM,,,normal,,10800,1,,,6
2023-12-11,10,dec_11,some,32,high,2,9:05:03 AM,,,normal,,10800,5,,,0
2023-12-11,10,dec_11,some,32,low,2,9:05:13 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,3,9:05:57 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,high,3,9:06:11 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,low,3,dead,NA,NA,glued,,10800,NA,,,
2023-12-11,10,dec_11,some,32,medium,4,9:06:29 AM,9:23:35 AM,9:39:01 AM,normal,1026,1952,1,y,,
2023-12-11,10,dec_11,some,32,high,4,9:07:18 AM,11:34:00 AM,11:51:56 AM,normal,8802,9878,5,y,,
2023-12-11,10,dec_11,some,32,low,4,9:06:21 AM,NA,NA,glued,,10800,4,,,
2023-12-11,10,dec_11,some,32,medium,5,dead,,,normal,,10800,NA,,,
2023-12-11,10,dec_11,some,32,high,5,9:07:50 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,low,5,dead,NA,NA,glued,,10800,NA,,,
2023-12-11,10,dec_11,some,32,medium,6,9:08:19 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,high,6,9:08:27 AM,9:10:54 AM,9:30:00 AM,normal,147,1293,0,y,,
2023-12-11,10,dec_11,some,32,low,6,9:08:43 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,7,9:09:10 AM,9:16:38 AM,9:34:30 AM,normal,448,1520,0,y,,
2023-12-11,10,dec_11,some,32,high,7,9:09:21 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,low,7,9:09:37 AM,NA,NA,glued,,10800,1,,,
2023-12-11,10,dec_11,some,32,medium,8,9:10:18 AM,,,normal,,10800,4,,,
2023-12-11,10,dec_11,some,32,high,8,9:10:33 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,low,8,9:11:16 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,9,9:11:30 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,high,9,9:11:55 AM,,,normal,,10800,1,,,
2023-12-11,10,dec_11,some,32,low,9,9:12:11 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,10,9:12:21 AM,11:43:44 AM,12:03:57 PM,normal,9083,10296,5,y,,
2023-12-11,10,dec_11,some,32,high,10,dead,,,normal,,10800,NA,,,
2023-12-11,10,dec_11,some,32,low,10,9:12:35 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,11,9:13:10 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,high,11,9:13:26 AM,10:38:17 AM,10:48:11 AM,normal,5091,5685,2,y,,
2023-12-11,10,dec_11,some,32,low,11,dead,NA,NA,glued,,10800,NA,,,
2023-12-11,10,dec_11,some,32,medium,12,9:14:04 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,high,12,9:14:13 AM,10:48:10 AM,11:01:35 AM,normal,5637,6442,5,y,,
2023-12-11,10,dec_11,some,32,low,12,9:14:24 AM,NA,NA,glued,,10800,3,,,
2023-12-11,10,dec_11,some,32,medium,13,9:14:59 AM,,,normal,,10800,3,,,
2023-12-11,10,dec_11,some,32,high,13,9:15:09 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,low,13,9:15:24 AM,NA,NA,glued,,10800,0,,,
2023-12-11,10,dec_11,some,32,medium,14,dead,,,normal,,10800,NA,,,
2023-12-11,10,dec_11,some,32,high,14,9:16:03 AM,,,normal,,10800,1,,,
2023-12-11,10,dec_11,some,32,low,14,9:16:24 AM,NA,NA,glued,,10800,0,,,
2023-12-11,10,dec_11,some,32,medium,15,9:16:48 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,high,15,9:17:21 AM,9:33:07 AM,9:57:06 AM,normal,946,2385,1,y,,
2023-12-11,10,dec_11,some,32,low,15,9:17:34 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,16,9:18:08 AM,,,normal,,10800,0,,,
2023-12-11,10,dec_11,some,32,high,16,9:18:23 AM,,,normal,,10800,1,,,
2023-12-11,10,dec_11,some,32,low,16,9:18:31 AM,NA,NA,glued,,10800,4,,,
2023-12-11,10,dec_11,some,32,medium,17,dead,,,normal,,10800,NA,,,
2023-12-11,10,dec_11,some,32,high,17,9:19:01 AM,,,normal,,10800,2,,,
2023-12-11,10,dec_11,some,32,low,17,9:19:27 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,18,dead,,,normal,,10800,NA,,,
2023-12-11,10,dec_11,some,32,high,18,9:19:40 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,low,18,9:19:58 AM,NA,NA,glued,,10800,5,,,
2023-12-11,10,dec_11,some,32,medium,19,9:20:20 AM,9:34:00 AM,9:46:31 AM,normal,820,1571,1,y,,
2023-12-11,10,dec_11,some,32,high,19,9:20:47 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,low,19,9:21:05 AM,NA,NA,glued,,10800,3,,,
2023-12-11,10,dec_11,some,32,medium,20,9:21:36 AM,,,normal,,10800,5,,,
2023-12-11,10,dec_11,some,32,high,20,9:21:43 AM,12:16:17 PM,12:18:50 PM,normal,10474,10627,0,y,start time off,
2023-12-11,10,dec_11,some,32,low,20,9:21:50 AM,NA,NA,glued,,10800,3,,,
2023-12-13,11,dec_13,some,34,high,1,9:03:44 AM,,,normal,,10800,5,,,24.1 deg C
2023-12-13,11,dec_13,some,34,low,1,9:04:54 AM,NA,NA,glued,,10800,5,,,36% RH
2023-12-13,11,dec_13,some,34,medium,1,9:08:29 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,high,2,9:05:39 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,2,9:05:39 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,2,9:08:54 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,high,3,9:06:50 AM,9:17:49 AM,9:32:55 AM,normal,659,1565,1,y,,
2023-12-13,11,dec_13,some,34,low,3,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,medium,3,9:09:20 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,high,4,9:07:22 AM,,,normal,,10800,1,,,
2023-12-13,11,dec_13,some,34,low,4,9:07:23 AM,NA,NA,glued,,10800,3,,,
2023-12-13,11,dec_13,some,34,medium,4,9:09:21 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,high,5,9:09:42 AM,11:35:10 AM,11:51:27 AM,normal,8728,9705,3,y,,
2023-12-13,11,dec_13,some,34,low,5,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,medium,5,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,high,6,9:09:55 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,6,9:10:51 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,6,9:10:52 AM,NA,NA,glued,,10800,1,,,
2023-12-13,11,dec_13,some,34,high,7,9:11:27 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,7,9:11:56 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,7,9:11:59 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,high,8,9:12:40 AM,9:30:10 AM,9:46:04 AM,normal,1050,2004,1,y,,
2023-12-13,11,dec_13,some,34,low,8,9:12:41 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,medium,8,9:12:42 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,high,9,9:12:53 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,9,9:13:41 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,9,9:13:43 AM,NA,NA,glued,,10800,2,,,
2023-12-13,11,dec_13,some,34,high,10,dead,,,normal,,10800,NA,,,
2023-12-13,11,dec_13,some,34,low,10,9:13:52 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,10,9:14:19 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,high,11,9:14:46 AM,,,normal,,10800,3,,,
2023-12-13,11,dec_13,some,34,low,11,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,medium,11,9:15:00 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,high,12,9:15:21 AM,,,normal,,10800,0,,,
2023-12-13,11,dec_13,some,34,low,12,9:15:59 AM,NA,NA,glued,,10800,1,,,
2023-12-13,11,dec_13,some,34,medium,12,9:16:11 AM,NA,NA,glued,,10800,2,,,
2023-12-13,11,dec_13,some,34,high,13,9:16:24 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,13,9:16:56 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,13,9:16:57 AM,NA,NA,glued,,10800,4,,,
2023-12-13,11,dec_13,some,34,high,14,9:17:25 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,14,9:17:26 AM,NA,NA,glued,,10800,1,,,
2023-12-13,11,dec_13,some,34,medium,14,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,high,15,9:18:26 AM,11:43:25 AM,11:50:51 AM,normal,8699,9145,5,y,,
2023-12-13,11,dec_13,some,34,low,15,9:18:52 AM,NA,NA,glued,,10800,4,,,
2023-12-13,11,dec_13,some,34,medium,15,9:19:27 AM,NA,NA,glued,,10800,1,,,
2023-12-13,11,dec_13,some,34,high,16,9:19:29 AM,9:43:21 AM,10:00:03 AM,normal,1432,2434,1,y,,
2023-12-13,11,dec_13,some,34,low,16,9:20:09 AM,NA,NA,glued,,10800,1,,,
2023-12-13,11,dec_13,some,34,medium,16,9:20:09 AM,NA,NA,glued,,10800,0,,,
2023-12-13,11,dec_13,some,34,high,17,9:20:28 AM,,,normal,,10800,0,,,
2023-12-13,11,dec_13,some,34,low,17,9:21:00 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,17,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,high,18,9:21:03 AM,,,normal,,10800,5,,,
2023-12-13,11,dec_13,some,34,low,18,9:21:25 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,18,dead,NA,NA,glued,,10800,NA,,,
2023-12-13,11,dec_13,some,34,high,19,9:21:51 AM,10:07:39 AM,10:24:54 AM,normal,2748,3783,3,y,,
2023-12-13,11,dec_13,some,34,low,19,9:22:08 AM,NA,NA,glued,,10800,2,,,
2023-12-13,11,dec_13,some,34,medium,19,9:22:44 AM,NA,NA,glued,,10800,3,,,
2023-12-13,11,dec_13,some,34,high,20,9:23:31 AM,,,normal,,10800,0,,,
2023-12-13,11,dec_13,some,34,low,20,9:23:32 AM,NA,NA,glued,,10800,5,,,
2023-12-13,11,dec_13,some,34,medium,20,9:23:58 AM,NA,NA,glued,,10800,5,,,
